,Unique_ID,Unnamed: 0,referenced_tweets,text,author_id,created_at,id,conversation_id,source,reply_settings,lang,public_metrics,in_reply_to_user_id,geo,withheld,Hashtags,covid_hashtags,brexit_hashtags,esg_hashtags;;;;;
"1262,1244,64,,""Entrepreneurs are the ones driving innovation, chasing improvements and challenging the norm. There are so many inspiring examples of this on the Fast Track 100 league table https://t.co/XcPFy0o3sJ @ST_FastTrack https://t.co/3xqobO3tZy"",8161232.0,2019-12-03T17:05:14.000Z,1201910274888019968,1201910274888019968,Hootsuite Inc.,everyone,en,""{'retweet_count': 54, 'reply_count': 20, 'like_count': 318, 'quote_count': 5}"",,,,[],0,0,0";;;;;
"1263,1245,65,,Many of the companies on the @ST_FastTrack list are founded by serial entrepreneurs who have previously set up successful companies – this got me thinking about what makes a serial entrepreneur: https://t.co/XcPFy0o3sJ https://t.co/ADD3MNwMJT,8161232.0,2019-12-03T15:05:12.000Z,1201880067216990210,1201880067216990210,Hootsuite Inc.,everyone,en,""{'retweet_count': 37, 'reply_count': 15, 'like_count': 134, 'quote_count': 2}"",,,,[],0,0,0";;;;;
"1264,1246,66,,Seeing the entrepreneurial talent on the Sunday Times Fast Track league table is inspiring https://t.co/XcPFy0o3sJ @ST_FastTrack,8161232.0,2019-12-03T14:21:48.000Z,1201869146952212480,1201869146952212480,Hootsuite Inc.,everyone,en,""{'retweet_count': 21, 'reply_count': 6, 'like_count': 90, 'quote_count': 1}"",,,,[],0,0,0";;;;;
"1265,1247,67,,""2020 could be the biggest year yet for marine protection yet, but only if critical, bold decisions are made. @karen_sack, CEO of @oceanunite explains: https://t.co/CBtK2JXubj #Love30x30"",8161232.0,2019-12-03T10:25:05.000Z,1201809573289570304,1201809573289570304,Hootsuite Inc.,everyone,en,""{'retweet_count': 28, 'reply_count': 14, 'like_count': 158, 'quote_count': 1}"",,,,['Love30x30'],0,0,0";;;;;
"1266,1248,68,,""Five ways to encourage wellbeing in the workplace according to @HollyBranson, @VirginAustralia and @VirginVoyages: https://t.co/3T9U6qNyhI #VirginFamily https://t.co/YO2QFzwGH0"",8161232.0,2019-12-02T20:25:08.000Z,1201598191080288257,1201598191080288257,Hootsuite Inc.,everyone,en,""{'retweet_count': 21, 'reply_count': 15, 'like_count': 143, 'quote_count': 0}"",,,,['VirginFamily'],0,0,0";;;;;
"1267,1249,69,,My letter I’ve sent to our delightful teams @VirginAtlantic and @VirginHolidays - read over on my blog: https://t.co/8SH2Augdpv #VirginFamily https://t.co/5UmuxgYXP1,8161232.0,2019-12-02T16:23:46.000Z,1201537449274556417,1201537449274556417,Hootsuite Inc.,everyone,en,""{'retweet_count': 23, 'reply_count': 13, 'like_count': 132, 'quote_count': 3}"",,,,['VirginFamily'],0,0,0";;;;;
"1268,1250,70,,The skills that will be in high demand in the future: https://t.co/wk2f9O5HfK #MondayMotivation https://t.co/UdxqfkFswS,8161232.0,2019-12-02T09:25:05.000Z,1201432087041056769,1201432087041056769,Hootsuite Inc.,everyone,en,""{'retweet_count': 63, 'reply_count': 31, 'like_count': 300, 'quote_count': 7}"",,,,['MondayMotivation'],0,0,0";;;;;
"1269,1251,71,,My thoughts on why we need a contract for the web: https://t.co/1TJ2Gd5QDK,8161232.0,2019-12-01T21:25:04.000Z,1201250889132105730,1201250889132105730,Hootsuite Inc.,everyone,en,""{'retweet_count': 30, 'reply_count': 29, 'like_count': 128, 'quote_count': 8}"",,,,[],0,0,0";;;;;
1270,1252,72,,Interesting new report produced by @ETC_energy &amp;" @RockyMtnInst looking at whether developing economies can achieve net zero carbon emissions without compromising on prosperity: https://t.co/y0GLenNMEx https://t.co/pf8zzx3zUC,8161232.0,2019-12-01T18:25:06.000Z,1201205596952899584,1201205596952899584,Hootsuite Inc.,everyone,en,""{'retweet_count': 21, 'reply_count': 7, 'like_count': 124, 'quote_count': 5}"",,,,[],0,0,0";;;;
"1271,1253,73,,Lovely to read how @VirginAustralia have been making changes to get a little more happiness into each and every day. Read about their ‘5 Days of Happy’ challenge here: https://t.co/7HYAMeQTrd @Starlight_star https://t.co/lHc17ZyfZo,8161232.0,2019-12-01T06:25:03.000Z,1201024389426405376,1201024389426405376,Hootsuite Inc.,everyone,en,""{'retweet_count': 26, 'reply_count': 15, 'like_count': 216, 'quote_count': 6}"",,,,[],0,0,0";;;;;
"1272,1254,74,,""Celebrating the stars of the #VirginFamily – these are the people driving inclusion, championing sustainability and creating extraordinary experiences all over the world to change business for good: https://t.co/kllKQCvZPw @VirginAtlantic @VirginTrains @VirginMENA https://t.co/jf52PAclDO"",8161232.0,2019-11-30T18:25:06.000Z,1200843210899238914,1200843210899238914,Hootsuite Inc.,everyone,en,""{'retweet_count': 40, 'reply_count': 13, 'like_count': 197, 'quote_count': 2}"",,,,['VirginFamily'],0,0,0";;;;;
"1273,1255,75,,Fancy becoming @VirginHolidays' Chief Caribbean Officer and testing out Antigua's 365 sandy beaches?https://t.co/QROL80VDWO https://t.co/IXCki7t3WP,8161232.0,2019-11-30T15:25:08.000Z,1200797921958076416,1200797921958076416,Hootsuite Inc.,everyone,en,""{'retweet_count': 24, 'reply_count': 22, 'like_count': 146, 'quote_count': 5}"",,,,[],0,0,0";;;;;
"1274,1256,76,,Wonderful to see @VirginTrains have helped 30 people out of homelessness thanks to their partnership with @ChangePlease https://t.co/MabFLVI2lA https://t.co/E9kX0RTYM4,8161232.0,2019-11-30T10:25:04.000Z,1200722405179744256,1200722405179744256,Hootsuite Inc.,everyone,en,""{'retweet_count': 41, 'reply_count': 33, 'like_count': 373, 'quote_count': 3}"",,,,[],0,0,0";;;;;
"1275,1257,77,,""In this week’s episode of #EarthUnscrewed, Cody Friesen, CEO of @ZeroMassWater, discusses how his company is taking air and sunlight and turning it into drinking water: https://t.co/f4GwuJYpen #EarthUnscrewed #Podcasts https://t.co/LWiOGECIP0"",8161232.0,2019-11-30T07:25:03.000Z,1200677104544866305,1200677104544866305,Hootsuite Inc.,everyone,en,""{'retweet_count': 35, 'reply_count': 13, 'like_count': 147, 'quote_count': 5}"",,,,""['Podcasts', 'EarthUnscrewed,', 'EarthUnscrewed']"",0,0,0";;;;;
"1276,1258,78,,""Fantastic to hear how @censuslife have taken 7,000 people through their in-custody customer service training programme https://t.co/rzg4mYsHWy https://t.co/pCbD0EhlMS"",8161232.0,2019-11-29T17:25:09.000Z,1200465733848911873,1200465733848911873,Hootsuite Inc.,everyone,en,""{'retweet_count': 10, 'reply_count': 4, 'like_count': 73, 'quote_count': 1}"",,,,[],0,0,0";;;;;
"1277,1259,79,,My thoughts on how business can offer ex-offenders a better chance https://t.co/rzg4mYsHWy https://t.co/Yy5ykpvio8,8161232.0,2019-11-29T15:45:11.000Z,1200440578481233921,1200440578481233921,Hootsuite Inc.,everyone,en,""{'retweet_count': 20, 'reply_count': 16, 'like_count': 129, 'quote_count': 3}"",,,,[],0,0,0";;;;;
"1278,1260,80,,Useful things we can all do to ensure our workplaces are supporting employees with autism: https://t.co/eLPxLZ4GvM #ReadByRichard https://t.co/pK7Tq6zIOR,8161232.0,2019-11-29T09:00:29.000Z,1200338730785136640,1200338730785136640,Hootsuite Inc.,everyone,en,""{'retweet_count': 40, 'reply_count': 12, 'like_count': 150, 'quote_count': 2}"",,,,['ReadByRichard'],0,0,0";;;;;
"1279,1261,81,,Fascinating hearing from @NotImpossible’s @MickEbeling on how everything that is impossible today is on the trajectory of becoming possible https://t.co/E8E5nBVIVg https://t.co/wMWcxv1Rnf,8161232.0,2019-11-28T19:30:38.000Z,1200134927204986886,1200134927204986886,Hootsuite Inc.,everyone,en,""{'retweet_count': 19, 'reply_count': 8, 'like_count': 90, 'quote_count': 5}"",,,,[],0,0,0";;;;;
"1280,1262,82,,A great example of why entrepreneurs are natural optimists: https://t.co/E8E5nBVIVg https://t.co/WfmcL743PB,8161232.0,2019-11-28T16:30:13.000Z,1200089522849095680,1200089522849095680,Hootsuite Inc.,everyone,en,""{'retweet_count': 26, 'reply_count': 9, 'like_count': 122, 'quote_count': 2}"",,,,[],0,0,0";;;;;
"1281,1263,83,,Everything possible today was impossible first https://t.co/E8E5nBVIVg @NotImpossible @MickEbeling @VirginUnite https://t.co/nE1hFbYwiE,8161232.0,2019-11-28T14:30:14.000Z,1200059328859910147,1200059328859910147,Hootsuite Inc.,everyone,en,""{'retweet_count': 37, 'reply_count': 17, 'like_count': 143, 'quote_count': 3}"",,,,[],0,0,0";;;;;
"1282,1264,84,""[{'type': 'retweeted', 'id': '1200051722229563395'}]"",""RT @Virgin_Orbit: For a long time, we've treated space a lot like our oceans — as though it's a giant rubbish bin that never fills up. We a…"",8161232.0,2019-11-28T14:09:36.000Z,1200054133522419713,1200054133522419713,Twitter Web App,everyone,en,""{'retweet_count': 52, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"",,,,[],0,0,0";;;;;
"1283,1265,85,,Step inside @VirginGalactic’s Gateway to Space with a tour from Design Director Jeremy Brown. The point of departure and return for our Future Astronauts https://t.co/KF9dW6LqwL,8161232.0,2019-11-28T13:18:06.000Z,1200041177015300098,1200041177015300098,Twitter Media Studio,everyone,en,""{'retweet_count': 102, 'reply_count': 35, 'like_count': 609, 'quote_count': 15}"",,,,[],0,0,0";;;;;
"1284,1266,86,,The financial benefits of LGBT+ inclusion in the workplace: https://t.co/eD78qvgavt @OFB_LGBT https://t.co/S8v8C4SGjo,8161232.0,2019-11-28T09:30:28.000Z,1199983890166886400,1199983890166886400,Hootsuite Inc.,everyone,en,""{'retweet_count': 29, 'reply_count': 11, 'like_count': 131, 'quote_count': 2}"",,,,[],0,0,0";;;;;
"1285,1267,87,,""An interesting look at how businesses can foster resilience in their people, avoid burnout and help them bounce back from hard times: https://t.co/i0Ti1WuAMI #ReadByRichard https://t.co/28iG8HoMuv"",8161232.0,2019-11-28T09:00:29.000Z,1199976343783559168,1199976343783559168,Hootsuite Inc.,everyone,en,""{'retweet_count': 35, 'reply_count': 15, 'like_count': 128, 'quote_count': 5}"",,,,['ReadByRichard'],0,0,0";;;;;
"1286,1268,88,,""When it comes to transforming education, big change is happening. @HollyBranson shares more: https://t.co/MkRMhqUFwg @bigchange_  #ChangeIsHappening https://t.co/6RwX1v6uVW"",8161232.0,2019-11-27T18:30:35.000Z,1199757425026502656,1199757425026502656,Hootsuite Inc.,everyone,en,""{'retweet_count': 21, 'reply_count': 8, 'like_count': 141, 'quote_count': 1}"",,,,['ChangeIsHappening'],0,0,0";;;;;
"1287,1269,89,""[{'type': 'replied_to', 'id': '1199608873436504064'}]"",@every_station @VirginTrains Thanks for sharing the memories,8161232.0,2019-11-27T16:46:56.000Z,1199731343581679616,1199608873436504064,Twitter Web App,everyone,en,""{'retweet_count': 1, 'reply_count': 2, 'like_count': 9, 'quote_count': 0}"",9.751251450220585e+17,,,[],0,0,0";;;;;
"1288,1270,90,,""While data and analytics present us with many opportunities to take calculated risks, increase efficiency and guide decisions - don’t forget about human instinct: https://t.co/wk2f9O5HfK https://t.co/di9Otaaz57"",8161232.0,2019-11-27T16:25:08.000Z,1199725854814855170,1199725854814855170,Hootsuite Inc.,everyone,en,""{'retweet_count': 69, 'reply_count': 22, 'like_count': 359, 'quote_count': 9}"",,,,[],0,0,0";;;;;
"1289,1271,91,,The skills that will be in high demand in the future: https://t.co/wk2f9O5HfK https://t.co/dVmLQbALZ2,8161232.0,2019-11-27T14:25:07.000Z,1199695653322006528,1199695653322006528,Hootsuite Inc.,everyone,en,""{'retweet_count': 128, 'reply_count': 41, 'like_count': 437, 'quote_count': 19}"",,,,[],0,0,0";;;;;
"1290,1272,92,,Some things can’t be measured in an infographic – here’s why it’s important to use your instinct in a world of analytics https://t.co/wk2f9O5HfK https://t.co/54lnd2lw1V,8161232.0,2019-11-27T12:25:06.000Z,1199665448494739456,1199665448494739456,Hootsuite Inc.,everyone,en,""{'retweet_count': 35, 'reply_count': 11, 'like_count': 255, 'quote_count': 6}"",,,,[],0,0,0";;;;;
"1291,1273,93,,Virgin Galactic is getting its Future Astronaut’s ready for space https://t.co/qtnlea3OIK https://t.co/8h3wUU16S5,8161232.0,2019-11-27T11:30:16.000Z,1199651651377942528,1199651651377942528,Hootsuite Inc.,everyone,en,""{'retweet_count': 28, 'reply_count': 10, 'like_count': 154, 'quote_count': 2}"",,,,[],0,0,0";;;;;
"1292,1274,94,,“The social stigma that mires the conversation around men’s mental health applies to brands and corporations as well.” A look at how and why brands need to focus on men’s mental health: https://t.co/57Rjjc3FHi #ReadByRichard https://t.co/qCMb8kVTgJ,8161232.0,2019-11-27T09:52:39.000Z,1199627084597006337,1199627084597006337,Hootsuite Inc.,everyone,en,""{'retweet_count': 48, 'reply_count': 18, 'like_count': 204, 'quote_count': 6}"",,,,['ReadByRichard'],0,0,0";;;;;
"1293,1275,95,,The World Wide Web Foundation has launched the Contract for the Web to “make our online world safe and empowering for everyone” https://t.co/1TJ2Gd5QDK https://t.co/1IgdSQn2dM,8161232.0,2019-11-26T18:55:07.000Z,1199401211948126209,1199401211948126209,Hootsuite Inc.,everyone,en,""{'retweet_count': 34, 'reply_count': 15, 'like_count': 178, 'quote_count': 6}"",,,,[],0,0,0";;;;;
"1294,1276,96,,My thoughts on chatting with Tim Berners-Lee and why we need a contract for the internet: https://t.co/1TJ2Gd5QDK https://t.co/g5OwgTT48l,8161232.0,2019-11-26T16:55:11.000Z,1199371028893503491,1199371028893503491,Hootsuite Inc.,everyone,en,""{'retweet_count': 27, 'reply_count': 20, 'like_count': 198, 'quote_count': 6}"",,,,[],0,0,0";;;;;
"1295,1277,97,""[{'type': 'replied_to', 'id': '1199066363848994816'}]"",@VirginVoyages Wonderful news,8161232.0,2019-11-26T16:14:49.000Z,1199360869953654785,1199066363848994816,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 1, 'like_count': 9, 'quote_count': 1}"",3003946119.0,,,[],0,0,0";;;;;
"1296,1278,98,""[{'type': 'replied_to', 'id': '1198626750617571329'}]"",@robmtaub @VirginAtlantic Thanks for the kind words Rob - have a wonderful trip,8161232.0,2019-11-26T16:14:34.000Z,1199360806988763138,1198626750617571329,Twitter Web App,everyone,en,""{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}"",135541985.0,,,[],0,0,0";;;;;
"1297,1279,99,""[{'type': 'replied_to', 'id': '1198994754165297152'}]"",@VirginTrains @ChangePlease A brilliant initiative. Well done @VirginTrains and @ChangePlease,8161232.0,2019-11-26T16:14:16.000Z,1199360732359536640,1198994754165297152,Twitter Web App,everyone,en,""{'retweet_count': 2, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}"",63681020.0,,,[],0,0,0";;;;;
"1298,1280,0,,""Great to sit down with Tim Berners-Lee, the inventor of the World Wide Web, and chat about the direction the internet has taken: https://t.co/1TJ2Gd5QDK https://t.co/BRnFiLJGpy"",8161232.0,2019-11-26T13:55:11.000Z,1199325733392392192,1199325733392392192,Hootsuite Inc.,everyone,en,""{'retweet_count': 51, 'reply_count': 26, 'like_count': 348, 'quote_count': 13}"",,,,[],0,0,0";;;;;
"1299,1281,1,,The business of being a parent (and grand-dude) https://t.co/2t0dqupkOw https://t.co/aX0Pv5dZ4n,8161232.0,2019-11-26T10:00:14.000Z,1199266604036562944,1199266604036562944,Hootsuite Inc.,everyone,en,""{'retweet_count': 27, 'reply_count': 26, 'like_count': 336, 'quote_count': 2}"",,,,[],0,0,0";;;;;
"1300,1282,2,,""The healthier the ocean, the higher the diversity of species, which in turn gives back to all of us. @OceanUnite is calling for protection of at least 30% of the world’s ocean by 2030: https://t.co/CBtK2JXubj #OneOceanOnePlanet #Love30x30 https://t.co/xiwFCgyVhq"",8161232.0,2019-11-26T09:34:53.000Z,1199260226362511362,1199260226362511362,Twitter Media Studio,everyone,en,""{'retweet_count': 158, 'reply_count': 37, 'like_count': 527, 'quote_count': 4}"",,,,""['OneOceanOnePlanet', 'Love30x30']"",0,0,0";;;;;
"1301,1283,3,,""Take a page out of 11-year-old Abraham’s book, and make hand-written notes https://t.co/VnKGTp4lxs https://t.co/MpmzsHJd4N"",8161232.0,2019-11-25T15:15:16.000Z,1198983498289307649,1198983498289307649,Hootsuite Inc.,everyone,en,""{'retweet_count': 28, 'reply_count': 18, 'like_count': 161, 'quote_count': 4}"",,,,[],0,0,0";;;;;
"1302,1284,4,,What is the most important practical skill if you want to become a successful entrepreneur? The first one that comes to mind is note-taking https://t.co/VnKGTp4lxs https://t.co/Nu5atvCVlu,8161232.0,2019-11-25T12:15:13.000Z,1198938187927891972,1198938187927891972,Hootsuite Inc.,everyone,en,""{'retweet_count': 91, 'reply_count': 38, 'like_count': 467, 'quote_count': 16}"",,,,[],0,0,0";;;;;
"1303,1285,5,,""Spotted 11-year-old Abraham taking hand-written notes at my talk, and got chance to meet him afterwards to find out what he was writing down… https://t.co/VnKGTp4lxs https://t.co/HecjNVND8i"",8161232.0,2019-11-25T11:30:00.000Z,1198926806952357888,1198926806952357888,Twitter Media Studio,everyone,en,""{'retweet_count': 81, 'reply_count': 33, 'like_count': 1050, 'quote_count': 16}"",,,,[],0,0,0";;;;;
"1304,1286,6,,""It was great to see @auticonAU, a global tech employer of autistic professionals, launch in Australia: https://t.co/mbS9wz0RY5 https://t.co/Ue3Kg8kGoK"",8161232.0,2019-11-24T20:35:04.000Z,1198701590904999937,1198701590904999937,Hootsuite Inc.,everyone,en,""{'retweet_count': 31, 'reply_count': 13, 'like_count': 172, 'quote_count': 3}"",,,,[],0,0,0";;;;;
"1305,1287,7,,Waving goodbye to the @VirginTrains West Coast Mainline https://t.co/FdFYbYuuYP,8161232.0,2019-11-24T12:35:04.000Z,1198580792647200770,1198580792647200770,Hootsuite Inc.,everyone,en,""{'retweet_count': 20, 'reply_count': 22, 'like_count': 156, 'quote_count': 3}"",,,,[],0,0,0";;;;;
"1306,1288,8,,How I try and stay active on the go https://t.co/QiJw9fLuYE,8161232.0,2019-11-24T10:35:02.000Z,1198550588692320261,1198550588692320261,Hootsuite Inc.,everyone,en,""{'retweet_count': 34, 'reply_count': 19, 'like_count': 176, 'quote_count': 3}"",,,,[],0,0,0";;;;;
"1307,1289,9,,Wonderful to celebrate with some of our champions from all over the world at the 2019 @Virgin Stars awards with @HollyBranson and @sambranson https://t.co/kllKQCvZPw #VirginFamily https://t.co/m1cGpVyffv,8161232.0,2019-11-23T16:35:06.000Z,1198278811911172096,1198278811911172096,Hootsuite Inc.,everyone,en,""{'retweet_count': 18, 'reply_count': 10, 'like_count': 156, 'quote_count': 2}"",,,,['VirginFamily'],0,0,0";;;;;
"1308,1290,10,,""In this week’s episode of #EarthUnscrewed we learn about @zeromasswater, the company creating water from just sunlight and air https://t.co/GMNGJdo4fR https://t.co/iJtKqxenxy"",8161232.0,2019-11-23T12:35:06.000Z,1198218413459591169,1198218413459591169,Hootsuite Inc.,everyone,en,""{'retweet_count': 51, 'reply_count': 10, 'like_count': 166, 'quote_count': 2}"",,,,['EarthUnscrewed'],0,0,0";;;;;
"1309,1291,11,,Looking forward to the start of the #FormulaE Championship https://t.co/im7opZHAH1 @EnvisionVirgin https://t.co/1r3VWa7JQf,8161232.0,2019-11-23T10:35:05.000Z,1198188209529933824,1198188209529933824,Hootsuite Inc.,everyone,en,""{'retweet_count': 17, 'reply_count': 18, 'like_count': 206, 'quote_count': 1}"",,,,['FormulaE'],0,0,0";;;;;
"1310,1292,12,""[{'type': 'replied_to', 'id': '1197875340070264842'}]"",@EnvisionVirgin Congratulations!,8161232.0,2019-11-22T14:53:24.000Z,1197890830234783755,1197875340070264842,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}"",2228709626.0,,,[],0,0,0";;;;;
"1311,1293,13,,Exercise is at it’s best when you aren’t even thinking of it as exercise – it’s simply going about your day and having fun https://t.co/QiJw9fLuYE https://t.co/Cdx5jYuzvZ,8161232.0,2019-11-22T12:25:06.000Z,1197853510072700928,1197853510072700928,Hootsuite Inc.,everyone,en,""{'retweet_count': 47, 'reply_count': 24, 'like_count': 389, 'quote_count': 6}"",,,,[],0,0,0";;;;;
"1312,1294,14,,Lovely visit to @VirginMoneyAU and meet the team. Great to see their focus on disruption and customer experience https://t.co/E8ByxzKfMo,8161232.0,2019-11-22T10:15:11.000Z,1197820816454553601,1197820816454553601,Hootsuite Inc.,everyone,en,""{'retweet_count': 21, 'reply_count': 18, 'like_count': 170, 'quote_count': 4}"",,,,[],0,0,0";;;;;
1313,1295,15,,Really enjoyed Reformer Pilates on Bondi Beach &amp;" great to celebrate the opening of @VirginActiveOz’s new Bondi Junction club https://t.co/DxfsDXjMZH #VirginActiveBondi https://t.co/ygsCBvXXyV,8161232.0,2019-11-22T09:26:52.000Z,1197808657355948032,1197808657355948032,Twitter Media Studio,everyone,en,""{'retweet_count': 28, 'reply_count': 21, 'like_count': 154, 'quote_count': 3}"",,,,['VirginActiveBondi'],0,0,0";;;;
"1314,1296,16,,""We really have had the time of our lives serving our customers and we want to leave as we entered: by celebrating our people, our passengers, and having fun https://t.co/FdFYbYuuYP @VirginTrains #VirginFamily https://t.co/nHOYUyEkm0"",8161232.0,2019-11-21T12:30:27.000Z,1197492467328790533,1197492467328790533,Hootsuite Inc.,everyone,en,""{'retweet_count': 23, 'reply_count': 25, 'like_count': 251, 'quote_count': 5}"",,,,['VirginFamily'],0,0,0";;;;;
"1315,1297,17,,"".@VirginTrains’ wonderful people are the heart of our business and the stars of this video – thank you for everything you have done, day in and day out, for the past 22 years https://t.co/FdFYbYcTAf #VirginFamily https://t.co/TuXwxeYiiD"",8161232.0,2019-11-21T11:00:00.000Z,1197469707915235329,1197469707915235329,Twitter Media Studio,everyone,en,""{'retweet_count': 34, 'reply_count': 24, 'like_count': 249, 'quote_count': 5}"",,,,['VirginFamily'],0,0,0";;;;;
"1316,1298,18,,It’s time to celebrate all the incredible things the @VirginTrains team have achieved as we wave goodbye to the West Coast mainline franchise https://t.co/FdFYbYuuYP #VirginFamily https://t.co/t0NPfUPQaI,8161232.0,2019-11-21T09:19:11.000Z,1197444336599912448,1197444336599912448,Twitter Media Studio,everyone,en,""{'retweet_count': 37, 'reply_count': 19, 'like_count': 284, 'quote_count': 5}"",,,,['VirginFamily'],0,0,0";;;;;
"1317,1299,19,,An interesting look at the role business has played in the fight for LGBT+ equality over the past 40 years. Encouraging to see the progress that has been made: https://t.co/oxQI5GpdvE #ReadByRichard https://t.co/tiQfKqad5h,8161232.0,2019-11-21T07:15:06.000Z,1197413109083918337,1197413109083918337,Hootsuite Inc.,everyone,en,""{'retweet_count': 20, 'reply_count': 13, 'like_count': 165, 'quote_count': 0}"",,,,['ReadByRichard'],0,0,0";;;;;
"1318,1300,20,""[{'type': 'replied_to', 'id': '1197155527379365888'}]"",@VirginLimitedEd It really is remarkable to see...,8161232.0,2019-11-20T17:18:19.000Z,1197202524299808768,1197155527379365888,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}"",79983896.0,,,[],0,0,0";;;;;
"1319,1301,21,""[{'type': 'replied_to', 'id': '1197167666387148800'}]"",@virginhotels @virginhotelsdal Looks great team,8161232.0,2019-11-20T17:15:08.000Z,1197201722139201539,1197167666387148800,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 2, 'like_count': 6, 'quote_count': 0}"",2233111044.0,,,[],0,0,0";;;;;
"1320,1302,22,,Today is Transgender Day of Remembrance. @virginmedia have shared five ways you can support trans people: https://t.co/eYalxofCNE #ReadByRichard https://t.co/PrJ88u7Pxf,8161232.0,2019-11-20T17:13:20.000Z,1197201272081985536,1197201272081985536,Hootsuite Inc.,everyone,en,""{'retweet_count': 24, 'reply_count': 13, 'like_count': 116, 'quote_count': 3}"",,,,['ReadByRichard'],0,0,0";;;;;
"1321,1303,23,,""We had a lot of fun as we wandered around Scarlet Lady. Here’s a little teaser of yours truly, my family, Tom @VirginVoyages and Shai @VirginAtlantic inside one of the ship’s venues https://t.co/mElpLfpZ60 https://t.co/OBMwqYdLSA"",8161232.0,2019-11-20T17:05:20.000Z,1197199255334719489,1197199255334719489,Hootsuite Inc.,everyone,en,""{'retweet_count': 18, 'reply_count': 11, 'like_count': 104, 'quote_count': 0}"",,,,[],0,0,0";;;;;
"1322,1304,24,,""What a thrill to take a tour of @VirginVoyages new cruise ship, Scarlet Lady https://t.co/mElpLfpZ60 https://t.co/2afknh2E09"",8161232.0,2019-11-20T15:05:13.000Z,1197169028814516225,1197169028814516225,Hootsuite Inc.,everyone,en,""{'retweet_count': 10, 'reply_count': 10, 'like_count': 101, 'quote_count': 1}"",,,,[],0,0,0";;;;;
"1323,1305,25,,""It’s been a lifelong dream to create a Virgin cruise company, but nothing I had imagined prepared me for seeing the stunning Scarlet Lady https://t.co/mElpLfpZ60 @VirginVoyages https://t.co/UbDvneJh62"",8161232.0,2019-11-20T14:05:14.000Z,1197153931685761024,1197153931685761024,Hootsuite Inc.,everyone,en,""{'retweet_count': 45, 'reply_count': 46, 'like_count': 383, 'quote_count': 13}"",,,,[],0,0,0";;;;;
"1324,1306,26,,""Wonderful to have my children @HollyBranson &amp";" @SamBranson, and my wife Joan, by my side as we took a close look at the magnificent ship @VirginVoyages have built https://t.co/mElpLfpZ60 #VirginFamily https://t.co/DBlGRS3UUS"",8161232.0,2019-11-20T13:05:11.000Z,1197138822255042561,1197138822255042561,Hootsuite Inc.,everyone,en,""{'retweet_count': 21, 'reply_count': 20, 'like_count': 236, 'quote_count': 1}"",,,,['VirginFamily'],0,0,0";;;;
"1325,1307,27,,Happy birthday to my wonderful daughter @HollyBranson Sending you all my love. https://t.co/nZwDUzki2U,8161232.0,2019-11-20T12:27:33.000Z,1197129348941328385,1197129348941328385,Hootsuite Inc.,everyone,en,""{'retweet_count': 47, 'reply_count': 72, 'like_count': 1215, 'quote_count': 13}"",,,,[],0,0,0";;;;;
"1326,1308,28,,We’re approaching a once in a generation opportunity for transformative change for the ocean  –  and we need to make it happen: https://t.co/qUPQXHB0zk @OceanUnite @HighSeasAllianc #ParisPeaceForum https://t.co/mEuDTDyGUG,8161232.0,2019-11-20T10:15:17.000Z,1197096065704628225,1197096065704628225,Hootsuite Inc.,everyone,en,""{'retweet_count': 52, 'reply_count': 28, 'like_count': 330, 'quote_count': 6}"",,,,['ParisPeaceForum'],0,0,0";;;;;
1327,1309,29,,“The inventor did not look for problems in need of solutions;" he looked for solutions in need of modification.” https://t.co/jQr0tFh4eV #ReadByRichard https://t.co/HLhC5Bj1u6,8161232.0,2019-11-20T09:00:36.000Z,1197077268251791360,1197077268251791360,Hootsuite Inc.,everyone,en,""{'retweet_count': 80, 'reply_count': 24, 'like_count': 294, 'quote_count': 14}"",,,,['ReadByRichard'],0,0,0";;;;
"1328,1310,30,,.@VirginHotels has been deliberately disturbing hotel norms since day one - and now they're inviting you to disturb the status quo https://t.co/dVlJMLaqod #DoDisturbDallas #Dallas @VirginHotelsDal https://t.co/cBzpVfBRmN,8161232.0,2019-11-19T18:07:12.000Z,1196852437577023488,1196852437577023488,Twitter Media Studio,everyone,en,""{'retweet_count': 18, 'reply_count': 13, 'like_count': 73, 'quote_count': 1}"",,,,""['DoDisturbDallas', 'Dallas']"",0,0,0";;;;;
"1329,1311,31,,""Introducing @VirginVoyages second cruise ship, Valiant Lady https://t.co/YbbZxTkSAk https://t.co/tJZ7TkzrQ0"",8161232.0,2019-11-19T17:30:00.000Z,1196843078226718720,1196843078226718720,Twitter Media Studio,everyone,en,""{'retweet_count': 66, 'reply_count': 39, 'like_count': 389, 'quote_count': 14}"",,,,[],0,0,0";;;;;
